"","site","year","Tmin","Tmax","Prcp"
"493","GUA",2004,5.82405002101723,14.9477847835225,634.635384615385
"494","GUA",2005,5.71777239199157,15.3817471022129,540.095384615385
"495","GUA",2006,6.80705374077977,15.9121896733404,763.809230769231
"496","GUA",2007,5.4128956796628,15.0250263435195,601.602307692308
"497","GUA",2008,5.6220386717108,14.6505044136192,793.376923076923
"498","GUA",2009,6.4624741833509,16.1624341412013,485.873076923077
"499","GUA",2010,5.65848261327713,14.5892328767123,712.530769230769
"500","GUA",2011,6.81845943097998,16.3693719704953,635.753076923077
"501","GUA",2012,5.85415510718789,15.3041256830601,507.356153846154
"502","GUA",2013,5.55028451001054,14.5883835616438,651.706923076923
"503","GUA",2014,6.70285353003161,15.4812413066386,790.947692307692
"504","GUA",2015,7.09060063224447,16.53108113804,483.707692307692
"505","GUA",2016,6.6295376208491,15.6149264396805,797.721538461538
"506","GUA",2017,7.09522866174921,17.0319894625922,497.16
"507","GUA",2018,6.37808429926238,15.117626975764,888.588461538462
"508","GUA",2019,6.70924130663857,16.4874963119073,522.193076923077
"509","GUA",2020,7.19073770491803,16.2047351828499,717.405384615385
"510","GUA",2021,6.60789462592202,15.6272750263435,629.270769230769
"511","GUA",2022,8.01710853530032,16.9720484720759,681.104615384615
"512","NAV",1950,8.51277708592777,20.7388642590286,241.1
"513","NAV",1951,8.17756662515567,18.6064483188045,517.545454545455
"514","NAV",1952,8.25123199205166,19.2708867362146,366.229090909091
"515","NAV",1953,7.57999750933998,20.2413524283935,265.717272727273
"516","NAV",1954,8.11730261519303,19.5038430884184,213.782727272727
"517","NAV",1955,9.57846077210461,20.0462141967621,460.464545454545
"518","NAV",1956,7.10612767014406,17.861957277695,393.350909090909
"519","NAV",1957,7.90360398505604,18.858597758406,316.65
"520","NAV",1958,8.5246799501868,19.2969713574097,361.154545454545
"521","NAV",1959,8.73290909090909,18.8053250311333,458.135454545455
"522","NAV",1960,8.82160208643815,18.7911251862891,473.924545454545
"523","NAV",1961,9.33635367372354,20.5133848069738,321.372727272727
"524","NAV",1962,8.63782565379826,19.3705230386052,383.679090909091
"525","NAV",1963,8.46169115815691,18.6201195516812,488.011818181818
"526","NAV",1964,8.95165424739195,19.6908320914059,284.293636363636
"527","NAV",1965,8.62436363636364,19.0527123287671,332.339090909091
"528","NAV",1966,8.63454296388543,19.3149788293898,425.659090909091
"529","NAV",1967,8.26876463262765,19.1675740971357,310.378181818182
"530","NAV",1968,8.7341654247392,19.326693989071,281.760909090909
"531","NAV",1969,7.97239850560399,17.9134271481943,439.843636363636
"532","NAV",1970,8.25393773349938,19.3473424657534,247.554545454545
"533","NAV",1971,7.86888667496887,17.9320273972603,370.020909090909
"534","NAV",1972,7.95990312965723,17.4754048683557,490.875454545455
"535","NAV",1973,7.6638605230386,19.0055740971357,310.293636363636
"536","NAV",1974,7.83842092154421,18.6525678704857,298.182727272727
"537","NAV",1975,8.0921195516812,18.473402241594,358.003636363636
"538","NAV",1976,8.19147292598112,18.5221510183805,432.227272727273
"539","NAV",1977,8.55834869240349,18.2407945205479,441.526363636364
"540","NAV",1978,8.52550186799502,18.8188144458281,434.944545454545
"541","NAV",1979,8.88129265255293,18.8721818181818,395.475454545455
"542","NAV",1980,8.10626428216592,18.9933979135619,296.782727272727
"543","NAV",1981,8.66224159402242,19.9448767123288,342.118181818182
"544","NAV",1982,8.83747198007472,19.7714769613948,334.15
"545","NAV",1983,8.09383561643836,20.0142241594022,269.671818181818
"546","NAV",1984,7.22114754098361,18.7654123199205,373.455454545455
"547","NAV",1985,8.05015940224159,20.3732602739726,272.171818181818
