"","date","plot_id","spei12","year","month","spei18","spei24"
"18137","1966-06-16","COR03",-0.609386563301086,1966,6,-1.32655453681946,-0.725622355937958
"18138","1966-06-16","COR05",-0.609386563301086,1966,6,-1.32655453681946,-0.725622355937958
"18139","1966-06-16","COR06",-0.609386563301086,1966,6,-1.32655453681946,-0.725622355937958
"18140","1966-06-16","TRA01",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18141","1966-06-16","TRA04",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18142","1966-06-16","TRA02",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18143","1966-06-16","TRA03",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18144","1966-06-16","ALU07",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18145","1966-06-16","ALU08",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18146","1966-06-16","ALU06",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18147","1966-06-16","ALU01",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18148","1966-06-16","ALU02",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18149","1966-06-16","ALU03",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18150","1966-06-16","ALU04",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18151","1966-06-16","ALU05",0.234599411487579,1966,6,-0.813892960548401,-0.411897301673889
"18152","1966-06-16","GUA15",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18153","1966-06-16","GUA14",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18154","1966-06-16","GUA12",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18155","1966-06-16","GUA13",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18156","1966-06-16","GUA11",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18157","1966-06-16","GUA10",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18158","1966-06-16","GUA01",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18159","1966-06-16","GUA06",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18160","1966-06-16","GUA05",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18161","1966-06-16","GUA04",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18162","1966-06-16","GUA07",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18163","1966-06-16","GUA09",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18164","1966-06-16","GUA08",1.72987639904022,1966,6,0.996130406856537,0.247586071491241
"18165","1966-06-16","NAV11",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18166","1966-06-16","NAV05",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18167","1966-06-16","NAV04",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18168","1966-06-16","NAV06",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18169","1966-06-16","NAV07",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18170","1966-06-16","NAV08",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18171","1966-06-16","NAV09",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18172","1966-06-16","NAV03",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18173","1966-06-16","NAV10",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18174","1966-06-16","NAV02",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18175","1966-06-16","NAV01",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18176","1966-06-16","PEL01",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18177","1966-06-16","PEL02",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18178","1966-06-16","PEL03",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18179","1966-06-16","PEL04",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18180","1966-06-16","PEL05",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18181","1966-06-16","PEL06",1.57648801803589,1966,6,0.676273822784424,-0.0338403545320034
"18182","1966-06-16","SAR05",1.41835927963257,1966,6,1.03479754924774,0.810043156147003
"18183","1966-06-16","SAR04",1.41835927963257,1966,6,1.03479754924774,0.810043156147003
"18184","1966-06-16","SAR03",1.41835927963257,1966,6,1.03479754924774,0.810043156147003
"18185","1966-06-16","SAR02",1.41835927963257,1966,6,1.03479754924774,0.810043156147003
"18186","1966-06-16","SAR06",1.41835927963257,1966,6,1.03479754924774,0.810043156147003
"18187","1966-06-16","SAR01",1.41835927963257,1966,6,1.03479754924774,0.810043156147003
"18188","1966-06-16","BAS06",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18189","1966-06-16","BAS05",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18190","1966-06-16","BAS04",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18191","1966-06-16","BAS03",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18192","1966-06-16","BAS02",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18193","1966-06-16","BAS01",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18194","1966-06-16","URZ06",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18195","1966-06-16","URZ05",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18196","1966-06-16","URZ04",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18197","1966-06-16","OZA06",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18198","1966-06-16","OZA05",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18199","1966-06-16","OZA04",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18200","1966-06-16","OZA03",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18201","1966-06-16","OZA02",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18202","1966-06-16","RON01",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18203","1966-06-16","RON02",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18204","1966-06-16","RON05",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18205","1966-06-16","RON04",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18206","1966-06-16","URZ03",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18207","1966-06-16","URZ02",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18208","1966-06-16","URZ01",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18209","1966-06-16","RON03",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18210","1966-06-16","RON06",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18211","1966-06-16","OZA01",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18212","1966-06-16","FAG01",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18213","1966-06-16","FAG02",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18214","1966-06-16","FAG03",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18215","1966-06-16","FAG04",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18216","1966-06-16","FAG05",0.408305644989014,1966,6,-0.159905642271042,0.255062073469162
"18217","1966-07-16","ADO02",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18218","1966-07-16","ADO03",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18219","1966-07-16","ADO01",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18220","1966-07-16","CED01",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18221","1966-07-16","CED06",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18222","1966-07-16","CED02",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18223","1966-07-16","CED03",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18224","1966-07-16","CED04",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18225","1966-07-16","CED05",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18226","1966-07-16","COR04",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18227","1966-07-16","COR02",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18228","1966-07-16","COR01",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18229","1966-07-16","COR03",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18230","1966-07-16","COR05",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18231","1966-07-16","COR06",-0.14773340523243,1966,7,-1.01871848106384,-0.482254832983017
"18232","1966-07-16","TRA01",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18233","1966-07-16","TRA04",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18234","1966-07-16","TRA02",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18235","1966-07-16","TRA03",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18236","1966-07-16","ALU07",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18237","1966-07-16","ALU08",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18238","1966-07-16","ALU06",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18239","1966-07-16","ALU01",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18240","1966-07-16","ALU02",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18241","1966-07-16","ALU03",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18242","1966-07-16","ALU04",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18243","1966-07-16","ALU05",0.472350656986237,1966,7,-0.65811014175415,-0.275778591632843
"18244","1966-07-16","GUA15",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18245","1966-07-16","GUA14",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18246","1966-07-16","GUA12",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18247","1966-07-16","GUA13",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18248","1966-07-16","GUA11",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18249","1966-07-16","GUA10",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18250","1966-07-16","GUA01",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18251","1966-07-16","GUA06",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18252","1966-07-16","GUA05",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18253","1966-07-16","GUA04",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18254","1966-07-16","GUA07",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18255","1966-07-16","GUA09",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18256","1966-07-16","GUA08",1.74804246425629,1966,7,0.991860806941986,0.224653318524361
"18257","1966-07-16","NAV11",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18258","1966-07-16","NAV05",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18259","1966-07-16","NAV04",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18260","1966-07-16","NAV06",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18261","1966-07-16","NAV07",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18262","1966-07-16","NAV08",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18263","1966-07-16","NAV09",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18264","1966-07-16","NAV03",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18265","1966-07-16","NAV10",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
"18266","1966-07-16","NAV02",1.58486711978912,1966,7,0.678586900234222,-0.0563671365380287
